ambduc-ERD2016-EBIRD_SCIENCE-20180728-9f742ba8
ameavo-ERD2016-EBIRD_SCIENCE-20180728-878b11da
amecro-ERD2016-EBIRD_SCIENCE-20180728-59e6d631
amekes-ERD2016-EBIRD_SCIENCE-20180728-57a02ac9
amerob-ERD2016-EBIRD_SCIENCE-20180728-124b8d41
amwpel-ERD2016-EBIRD_SCIENCE-20180728-17074c4b
baleag-ERD2016-EBIRD_SCIENCE-20180728-0b7b1b4e
balori-ERD2016-EBIRD_SCIENCE-20180728-518d807c
barswa-ERD2016-EBIRD_SCIENCE-20180728-72fbbfb1
belvir-ERD2016-EBIRD_SCIENCE-20180728-daf0c774
bewwre-ERD2016-EBIRD_SCIENCE-20180728-ac7ea4be
blkvul-ERD2016-EBIRD_SCIENCE-20180728-0d366934
blujay-ERD2016-EBIRD_SCIENCE-20180728-195d6f8b
brespa-ERD2016-EBIRD_SCIENCE-20180728-fefc1c02
brnpel-ERD2016-EBIRD_SCIENCE-20180728-2958dbd9
brnthr-ERD2016-EBIRD_SCIENCE-20180728-8177bc83
btbwar-ERD2016-EBIRD_SCIENCE-20180728-efe80eb4
btywar-ERD2016-EBIRD_SCIENCE-20180728-834c96d5
buggna-ERD2016-EBIRD_SCIENCE-20180728-47d37c94
bulori-ERD2016-EBIRD_SCIENCE-20180728-59cbbede
buwtea-ERD2016-EBIRD_SCIENCE-20180728-7399c170
buwwar-ERD2016-EBIRD_SCIENCE-20180728-ded7a0af
cacwre-ERD2016-EBIRD_SCIENCE-20180728-bd4b4641
calgul-ERD2016-EBIRD_SCIENCE-20180728-4c18e28b
canwar-ERD2016-EBIRD_SCIENCE-20180728-7d7fb6b4
carwre-ERD2016-EBIRD_SCIENCE-20180728-037c2461
cavswa-ERD2016-EBIRD_SCIENCE-20180728-cb85b7e9
cedwax-ERD2016-EBIRD_SCIENCE-20180728-6ff6093a
chiswi-ERD2016-EBIRD_SCIENCE-20180728-544109f5
clanut-ERD2016-EBIRD_SCIENCE-20180728-c7f6fcc9
comloo-ERD2016-EBIRD_SCIENCE-20180728-b068786f
comrav-ERD2016-EBIRD_SCIENCE-20180728-b1d85128
comyel-ERD2016-EBIRD_SCIENCE-20180728-4f1fc801
doccor-ERD2016-EBIRD_SCIENCE-20180728-8090c225
eargre-ERD2016-EBIRD_SCIENCE-20180728-e69b6200
easblu-ERD2016-EBIRD_SCIENCE-20180728-5944b26e
easmea-ERD2016-EBIRD_SCIENCE-20180728-f85ae169
easpho-ERD2016-EBIRD_SCIENCE-20180728-b31a566d
eastow-ERD2016-EBIRD_SCIENCE-20180728-314c6526
eucdov-ERD2016-EBIRD_SCIENCE-20180728-2a362fa6
fiespa-ERD2016-EBIRD_SCIENCE-20180728-e6a809c0
forter-ERD2016-EBIRD_SCIENCE-20180728-04227ae7
fragul-ERD2016-EBIRD_SCIENCE-20180728-f0c119dc
gnttow-ERD2016-EBIRD_SCIENCE-20180728-d946ff5f
gockin-ERD2016-EBIRD_SCIENCE-20180728-3eda8e47
graspa-ERD2016-EBIRD_SCIENCE-20180728-0fdda7d3
grcfly-ERD2016-EBIRD_SCIENCE-20180728-d35dcc23
grnher-ERD2016-EBIRD_SCIENCE-20180728-afa302dc
hamfly-ERD2016-EBIRD_SCIENCE-20180728-98d81377
herthr-ERD2016-EBIRD_SCIENCE-20180728-d80faea7
hoowar-ERD2016-EBIRD_SCIENCE-20180728-592c7f34
horlar-ERD2016-EBIRD_SCIENCE-20180728-4dc56adc
indbun-ERD2016-EBIRD_SCIENCE-20180728-f2efaaac
juntit1-ERD2016-EBIRD_SCIENCE-20180728-06b5fafe
kenwar-ERD2016-EBIRD_SCIENCE-20180728-fe347b6f
killde-ERD2016-EBIRD_SCIENCE-20180728-bba639a2
larbun-ERD2016-EBIRD_SCIENCE-20180728-75af6aae
lazbun-ERD2016-EBIRD_SCIENCE-20180728-892ffead
lewwoo-ERD2016-EBIRD_SCIENCE-20180728-1dee56de
libher-ERD2016-EBIRD_SCIENCE-20180728-35d58990
lobcur-ERD2016-EBIRD_SCIENCE-20180728-3c8c8aca
logshr-ERD2016-EBIRD_SCIENCE-20180728-65172917
macwar-ERD2016-EBIRD_SCIENCE-20180728-58c154a7
magwar-ERD2016-EBIRD_SCIENCE-20180728-67eccde1
margod-ERD2016-EBIRD_SCIENCE-20180728-5a02bb1c
moublu-ERD2016-EBIRD_SCIENCE-20180728-a89dc076
moudov-ERD2016-EBIRD_SCIENCE-20180728-bda6c614
norbob-ERD2016-EBIRD_SCIENCE-20180728-0f3338c6
norfli-ERD2016-EBIRD_SCIENCE-20180729-951a781b
nrwswa-ERD2016-EBIRD_SCIENCE-20180729-8f6d6562
oaktit-ERD2016-EBIRD_SCIENCE-20180729-723dbf09
orcori-ERD2016-EBIRD_SCIENCE-20180729-33e42a15
ovenbi1-ERD2016-EBIRD_SCIENCE-20180729-9ede8e48
paibun-ERD2016-EBIRD_SCIENCE-20180729-06bc35b0
phaino-ERD2016-EBIRD_SCIENCE-20180729-f645a9d7
pibgre-ERD2016-EBIRD_SCIENCE-20180729-bfa0df6e
pinjay-ERD2016-EBIRD_SCIENCE-20180729-3c09a8b2
prowar-ERD2016-EBIRD_SCIENCE-20180729-3c9089a7
purfin-ERD2016-EBIRD_SCIENCE-20180729-bcc496b9
purmar-ERD2016-EBIRD_SCIENCE-20180729-1ce3cbd0
redhea-ERD2016-EBIRD_SCIENCE-20180729-736e0b98
reevir1-ERD2016-EBIRD_SCIENCE-20180729-4efddd55
rehwoo-ERD2016-EBIRD_SCIENCE-20180729-4ca7a8cf
rewbla-ERD2016-EBIRD_SCIENCE-20180729-5b42310f
rthhum-ERD2016-EBIRD_SCIENCE-20180729-d15f4137
ruckin-ERD2016-EBIRD_SCIENCE-20180729-c809fd76
rufhum-ERD2016-EBIRD_SCIENCE-20180729-21881eb9
rusbla-ERD2016-EBIRD_SCIENCE-20180729-1d0a66fc
sagthr-ERD2016-EBIRD_SCIENCE-20180729-113e9559
sancra-ERD2016-EBIRD_SCIENCE-20180729-ffe082a7
sctfly-ERD2016-EBIRD_SCIENCE-20180729-c4d61c8e
treswa-ERD2016-EBIRD_SCIENCE-20180729-07d66896
truswa-ERD2016-EBIRD_SCIENCE-20180729-87130fb3
verdin-ERD2016-EBIRD_SCIENCE-20180729-9d11db6f
vigswa-ERD2016-EBIRD_SCIENCE-20180729-8e11133b
warvir-ERD2016-EBIRD_SCIENCE-20180729-86f1e337
